id;Name;Name on Shirt;Nationality;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick
54262;LUGI DI BIAGIO;DI BIAGIO;Italy;175;74;R;R;DMF; CWP CB DMF CMF;1;75;80;84;87;75;88;76;78;75;84;86;87;87;75;89;82;83;87;83;83;90;50;88;6;6;5;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54263;IOAN SABĂU;SABAU;Romania;182;75;R;R;CMF; CMF AMF;1;71;64;80;83;76;78;78;83;78;85;80;82;79;73;83;70;75;68;72;84;77;40;87;6;7;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
54264;NICOLA BERTI;BERTI;Italy;186;76;R;R;CMF; DMF CMF LMF RMF;2;78;75;85;95;86;85;79;79;85;83;84;82;83;77;84;73;74;84;80;81;86;50;85;7;5;5;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54266;DIETER EILTS;EILTS;Germany;186;75;R;R;DMF; CWP CB DMF CMF;2;66;84;88;86;77;87;79;73;73;80;77;75;79;70;80;65;66;80;79;76;90;50;90;7;5;5;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54267;V. DE PAOLI;DE PAOLI;Italy;175;75;R;R;CF; CF;2;84;38;81;82;84;84;85;79;80;73;75;69;70;83;88;79;78;82;84;79;78;50;77;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54272;JANCKERNACH;JANCKERNACH;Germany;182;76;R;R;RB; LB RB;2;56;68;79;77;76;68;74;63;70;60;63;65;66;50;72;48;45;65;81;65;58;50;63;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54298;NACHLINDEN;NACHLINDEN;Germany;183;83;R;R;RMF; DMF LMF RMF;2;67;60;77;78;80;67;75;73;76;63;65;67;70;66;76;62;65;60;75;72;67;50;72;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54337;W;W;Bahrain;181;76;L;R;GK; GK;2;30;72;74;63;66;80;69;50;51;52;51;52;52;42;78;42;41;40;76;45;65;73;63;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54339;HUSSAIN BABA;BABA;Bahrain;184;77;R;R;CB; CB DMF;1;63;78;84;79;76;80;75;76;69;74;72;82;79;67;85;79;73;78;81;76;77;50;80;5;5;5;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54344;ZANATA;ZANATA;Brazil;179;73;R;R;CMF; DMF CMF AMF;1;76;71;78;84;83;79;81;86;79;88;82;87;81;77;85;84;83;71;78;87;84;50;85;6;6;5;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54350;DARÍO SILVA;DARIO SILVA;Uruguay;175;73;R;R;CF; LWF CF;1;85;38;83;83;86;88;90;81;84;73;75;71;74;81;86;77;81;84;86;83;80;50;80;8;7;7;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54351;J. R. MARTÍNEZ;MARTINEZ;El Salvador;182;76;R;R;CF; AMF SS CF;1;85;46;82;83;83;82;82;84;83;82;79;79;77;85;84;79;77;79;77;85;79;50;80;6;5;5;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54352;SALMAN ISA;ISA;Bahrain;175;68;L;R;LB; LB LMF LWF;2;75;63;72;86;83;78;84;78;81;73;71;73;74;76;81;63;71;79;81;75;78;50;76;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54354;A. OMAR;OMAR;Bahrain;176;73;R;R;LB; CB RB RMF;1;69;61;80;81;85;72;85;77;81;74;74;71;70;66;80;58;63;64;75;76;71;50;71;5;5;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54355;FAOUZI AAISH;AAISH;Bahrain;180;74;L;R;LMF; LB CMF LMF RMF AMF LWF RWF;2;75;66;74;80;77;74;78;79;79;82;73;80;75;74;84;78;82;71;70;78;72;40;76;5;4;4;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
54356;HENRI HILTL;HILTL;Austria;178;77;R;R;SS; SS CF;1;88;37;81;79;82;80;81;88;77;87;79;84;80;86;84;92;91;74;75;91;79;40;85;6;6;5;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54357;ABDULRAHMAN;ABDULRAHMAN;Bahrain;174;67;L;R;LMF; DMF CMF LMF AMF LWF;1;74;46;73;79;78;75;80;76;76;77;72;76;74;72;86;83;81;66;71;82;72;40;73;5;4;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54365;J. M. MINELLA;MINELLA;Argentina;177;78;R;R;DMF; DMF CMF;2;74;74;83;87;78;86;78;83;79;86;76;85;75;76;85;75;82;76;75;87;84;50;90;7;6;5;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54370;ALFREDO ROJAS;ROJAS;Argentina;184;82;L;R;CF; CF;2;89;36;90;81;77;87;78;77;78;74;71;66;69;86;84;64;69;95;84;75;81;50;72;6;5;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54379;PHILIPPE MEXÉS;MEXES;France;187;86;R;R;CB; CWP CB;1;69;86;89;83;77;86;75;78;76;78;76;79;81;68;84;67;73;87;85;79;83;50;82;7;5;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54380;BETO MÁRCICO;A. MÁRCICO;Argentina;178;74;R;R;SS; AMF SS CF;2;85;51;85;82;82;84;83;91;84;83;79;85;78;84;83;79;87;75;79;90;76;45;84;6;6;6;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54381;DELIO ONNIS;ONNIS;Argentina;181;80;R;R;CF; CF;2;94;34;85;84;85;96;86;81;81;73;72;69;71;91;82;71;81;88;85;81;78;50;79;7;7;6;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54382;ANTE MIROCEVIĆ;MIROCEVIC;Montenegro;179;72;R;R;AMF; CMF AMF SS;1;82;62;76;83;77;80;79;84;82;86;82;82;80;77;79;80;82;70;70;87;81;40;86;7;6;6;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54590;HÉCTOR BALEY;BALEY;Argentina;186;80;R;R;GK; GK;1;30;87;85;63;67;90;78;51;51;56;59;60;58;45;80;43;48;50;81;54;79;85;77;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54591;JORGE ALBERTI;ALBERTI;Argentina;176;78;R;R;CB; CB;1;66;87;90;79;72;88;75;69;76;76;73;69;80;67;82;64;70;79;86;76;87;50;80;7;5;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54592;ALFIO BASILE;BASILE;Argentina;184;80;R;R;CB; CB DMF;2;65;85;86;81;77;84;76;77;73;78;74;80;74;68;84;61;69;86;85;77;85;50;84;6;5;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54593;CARRASCOSA;CARRASCOSA;Argentina;168;67;L;R;LB; LB;2;74;80;82;88;83;83;82;80;79;80;76;82;80;70;81;72;75;78;86;81;90;50;87;6;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54595;OS;RO;Argentina;171;71;R;R;CMF; DMF CMF AMF SS;1;78;59;75;80;77;77;81;76;77;85;71;83;75;78;83;76;79;68;72;82;79;40;84;6;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54598;VICENTE;VICENTE;Spain;175;72;R;R;LMF; LMF LWF;1;82;46;76;81;87;78;90;90;92;78;79;82;83;80;80;83;84;68;76;88;76;40;78;6;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
54604;VANDEBUURD;VANDEBUURD;Netherlands;182;70;R;R;CB; CWP CB RB;2;59;82;90;78;83;80;78;78;77;76;78;74;75;55;77;56;62;74;81;79;80;50;85;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54607;NANI;NANI;Portugal;177;69;R;R;RMF; LMF RMF LWF RWF;1;83;48;81;84;86;75;90;87;90;77;77;83;83;77;86;76;83;65;83;86;75;50;73;5;7;6;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0
54608;DAVIE COOPER;COOPER;Scotland;178;78;L;R;LMF; LMF RMF AMF LWF RWF SS;1;82;40;80;81;81;82;91;92;85;85;81;92;83;80;85;88;90;73;76;91;77;40;82;7;4;2;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
54609;LEONEL VIELMA;VIELMA;Venezuela;179;75;R;R;DMF; CB RB DMF CMF;1;65;73;81;84;81;72;81;76;79;73;74;77;75;71;86;77;83;76;80;79;75;50;73;6;5;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54610;JAYCEE JOHN;JOHN;Bahrain;183;81;R;R;CF; LWF RWF CF;2;79;43;86;78;83;77;75;79;76;71;72;70;75;75;82;64;63;79;80;74;67;50;75;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54659;L. MARCHEGIANI;MARCHEGIANI;Italy;188;78;R;R;GK; GK;2;30;92;85;67;67;88;81;52;52;58;59;58;65;44;84;44;48;50;82;53;79;91;82;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54660;H. VILLAVERDE;VILLAVERDE;Argentina;178;77;R;R;CB; CWP CB;1;57;90;83;85;81;86;83;73;76;79;78;74;81;60;80;58;65;81;87;78;85;50;81;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54661;GABRIEL MILITO;G. MILITO;Argentina;179;77;L;R;CB; CB;1;64;88;85;83;82;86;80;75;73;79;80;82;83;68;83;72;70;84;94;77;89;50;78;7;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54662;BURRUCHAGA;BURRUCHAGA;Argentina;177;75;R;R;AMF; CMF LMF RMF AMF LWF RWF SS;1;84;49;80;83;86;84;89;92;86;89;85;86;84;83;86;84;85;80;80;91;82;50;87;7;6;6;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
54663;ALFREDO FONI;ALFREDO FONI;Italy;172;71;R;R;CB; CB LB RB;2;66;90;85;84;84;86;82;77;75;78;75;79;78;69;83;65;69;83;86;79;86;50;88;8;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54664;ERNESTO GRILLO;GRILLO;Argentina;170;73;R;R;AMF; CMF AMF SS;1;86;46;85;83;82;81;84;92;84;86;82;84;82;85;85;78;79;74;77;91;80;40;84;7;7;8;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
54668;C. CECCONATO;CECCONATO;Argentina;174;70;R;R;AMF; DMF CMF RMF AMF RWF SS;1;83;56;77;87;82;85;83;85;81;92;86;88;84;83;83;82;83;77;78;87;83;45;89;4;6;5;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
54669;JARNYMON;JARNYMON;DR Congo;189;81;R;R;CF; CB CF;2;74;65;73;76;75;75;73;72;71;69;68;63;61;73;75;63;61;77;81;70;66;50;69;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
54670;M. FINLAYSON;FINLAYSON;Scotland;185;79;R;R;GK; GK;2;30;87;86;68;70;86;79;51;53;58;61;66;69;45;84;45;49;49;87;54;83;89;80;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54672;NÉSTOR CLAUSEN;CLAUSEN;Argentina;176;75;R;R;RB; RB RMF;2;75;72;78;90;85;80;83;79;81;75;76;78;78;67;79;64;77;74;85;79;81;50;84;6;5;5;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54674;ENZO TROSSERO;TROSSERO;Argentina;179;78;L;R;CB; CWP CB DMF;1;70;85;86;85;75;86;74;78;73;79;77;79;83;72;89;78;77;85;84;78;89;50;83;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54677;EARNIE STEWART;STEWART;USA;176;71;R;R;AMF; CMF RMF AMF RWF SS CF;1;83;58;82;87;86;83;88;83;81;85;83;82;81;79;90;81;80;77;78;85;86;50;88;7;7;6;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54679;BONOMETTI;BONOMETTI;Italy;188;80;R;R;DMF; CB RB DMF;2;66;78;86;85;79;82;76;75;72;77;73;76;73;68;82;62;67;81;76;74;83;50;81;8;5;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54682;IDILIO CEI;CEI;Italy;180;90;R;R;GK; GK;2;30;84;88;69;71;87;80;53;56;55;59;63;67;45;86;45;49;45;86;56;82;86;83;8;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54685;RUBÉN DIAZ;DIAZ;Argentina;177;71;L;R;LB; LB;1;76;67;80;86;84;77;80;80;83;78;73;85;81;72;86;78;84;76;80;78;79;50;75;5;4;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54687;ARNALDO BALAY;BALAY;Argentina;176;68;R;R;CMF; CB DMF CMF AMF;1;73;75;80;84;77;81;83;86;80;87;79;86;78;69;80;78;77;69;73;85;84;50;88;6;5;3;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
54688;RUBÉN PAZ;PAZ;Uruguay;174;71;L;R;AMF; CMF LMF AMF SS;1;83;44;80;83;80;82;86;88;88;88;85;87;83;81;84;89;89;79;77;90;79;40;87;8;6;5;1;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54689;V. DE LA MATA;DE LA MATA;Argentina;172;66;R;R;SS; AMF RWF SS;1;86;36;74;79;82;78;88;96;85;83;77;78;78;85;78;74;80;67;72;89;75;40;71;6;5;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0
54692;ALBERTO OHACO;OHACO;Argentina;181;78;L;R;SS; LWF RWF SS CF;1;89;42;82;85;83;85;86;90;84;89;83;88;79;90;84;81;83;79;80;90;78;45;80;6;5;5;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
54693;CARLOS ROA;ROA;Argentina;192;87;R;R;GK; GK;1;30;86;88;66;67;89;73;54;51;58;59;61;67;45;84;43;46;58;79;56;79;86;73;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54694;VOCAILA;VOCAILA;Angola;186;76;L;R;GK; GK;2;30;61;64;49;55;69;64;38;57;60;31;64;40;33;63;55;47;51;57;59;65;66;52;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54695;TONY BOOK;BOOK;England;178;71;R;R;RB; CB RB RMF;2;64;83;82;90;83;84;84;77;76;78;78;81;82;67;82;67;76;78;82;80;91;50;85;5;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54697;F. OLAZAR;OLAZAR;Argentina;167;70;R;R;DMF; CB DMF CMF;1;71;82;83;86;84;84;86;79;82;82;79;83;80;73;84;71;76;78;86;82;92;50;91;7;6;6;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54698;JOE HARVEY;HARVEY;England;178;76;R;R;DMF; RB DMF CMF RMF SS;1;77;78;87;88;82;85;83;79;78;84;80;83;81;76;84;73;77;79;84;82;94;50;92;8;5;5;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54699;MARCÃO;MARCAO;Brazil;174;73;R;R;DMF; DMF CMF;2;67;79;84;90;83;85;84;76;77;78;78;77;79;68;83;69;72;73;82;78;83;50;88;7;5;5;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54700;H. MASCHIO;MASCHIO;Argentina;177;76;R;R;AMF; CMF RMF AMF SS;1;84;54;79;82;79;80;81;89;81;91;78;88;83;81;84;80;89;76;74;90;76;40;90;6;7;5;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
54701;EDU;EDU;Brazil;168;68;L;R;LWF; LWF RWF SS;1;85;34;76;80;84;79;92;96;92;81;80;84;81;83;81;81;83;70;73;93;76;50;74;6;6;6;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;1;1;0;1;0;0;0;0
54702;JULINHO BOTELHO;JULINHO;Brazil;180;77;R;R;RWF; RMF RWF SS;1;85;49;80;83;85;83;91;94;86;83;82;88;82;83;91;81;89;76;80;94;82;50;81;6;5;4;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0
54703;J. C. CÁRDENAS;CARDENAS;Argentina;169;65;R;R;SS; LWF RWF SS CF;1;91;37;77;80;81;82;85;86;83;80;78;86;85;88;85;83;84;74;78;85;71;45;76;6;5;6;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
54704;OGERATHE;OGERATHE;Egypt;186;79;L;R;CF; LMF CF;2;74;35;68;63;66;60;72;63;63;65;63;74;61;62;64;63;54;77;63;58;60;50;49;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
